Run,AE1,AE2,AE3,AE4,OIL,WATER,CO,CO2,VEL
1.1500000000000000e+02,2.1366740626118364e+04,7.4631013099587872e+04,8.6497500379871402e+04,7.3287458397688242e+04,4.3436999999999998e-01,1.0706000000000000e+00,1.7779000000000000e-01,1.7799000000000001e-01,9.0909090909090895e-01
1.1600000000000000e+02,2.0018044624288483e+04,7.2943115294881543e+04,8.6572009753786217e+04,7.7497963215776341e+04,4.2421999999999999e-01,1.0824000000000000e+00,1.8339000000000000e-01,1.8357000000000001e-01,9.0909090909090906e-01
1.1700000000000000e+02,2.1538346384851804e+04,6.9878030928991706e+04,7.6711083941162928e+04,9.8583366239169904e+04,4.4761000000000001e-01,1.0633999999999999e+00,1.7186999999999999e-01,1.7224000000000000e-01,9.1060606060606053e-01
1.1800000000000000e+02,2.0634216304527155e+04,7.8186972366923452e+04,7.9417155534010642e+04,9.9558000598371786e+04,4.1535000000000000e-01,1.0864000000000000e+00,1.8665000000000001e-01,1.8765999999999999e-01,9.1060606060606064e-01
1.1900000000000000e+02,2.0135690186481716e+04,6.1304951038172316e+04,7.3188971229028728e+04,9.2743537703868249e+04,4.6016000000000001e-01,1.0448000000000000e+00,1.6428000000000001e-01,1.6444000000000000e-01,9.0606060606060590e-01
1.2000000000000000e+02,2.4686941838310806e+04,6.8248695471020648e+04,8.4900509465491574e+04,9.5199940131528114e+04,4.8115999999999998e-01,1.0407999999999999e+00,1.5434999999999999e-01,1.5440999999999999e-01,6.7878787878787872e-01
1.2100000000000000e+02,2.4358082197588697e+04,7.1797649009697809e+04,9.2252534867992930e+04,1.0602626807193845e+05,4.7370000000000001e-01,1.0363000000000000e+00,1.5679999999999999e-01,1.5684000000000001e-01,6.9999999999999996e-01
1.2200000000000000e+02,2.0322201286319410e+04,7.2608749632642604e+04,7.8268070194782878e+04,7.6298264920703004e+04,4.3056000000000000e-01,1.0777000000000001e+00,1.8064000000000000e-01,1.8117000000000000e-01,9.1060606060606053e-01
1.2300000000000000e+02,2.3987196254307841e+04,6.5663690278686016e+04,8.6055392277710373e+04,9.5830011068603475e+04,4.7921999999999998e-01,1.0381000000000000e+00,1.5556000000000000e-01,1.5559999999999999e-01,7.4242424242424232e-01
1.2400000000000000e+02,2.5486626736193673e+04,6.2985842760221611e+04,9.3170335942569713e+04,8.6981709238912677e+04,4.9397000000000002e-01,1.0249999999999999e+00,1.4613999999999999e-01,1.4615000000000000e-01,6.3939393939393940e-01
1.2500000000000000e+02,2.6145748204760042e+04,7.5922170751215774e+04,7.8975434728020162e+04,9.4084586525263512e+04,4.8924000000000001e-01,1.0323000000000000e+00,1.4902000000000001e-01,1.4943000000000001e-01,5.3333333333333333e-01
1.2600000000000000e+02,2.3756692313650488e+04,6.8091814234934180e+04,1.0044793613253026e+05,8.1532044953122677e+04,4.7277999999999998e-01,1.0479000000000001e+00,1.5933000000000000e-01,1.5934000000000001e-01,7.5151515151515147e-01
1.2700000000000000e+02,2.1326281494425744e+04,5.6794949700252320e+04,1.0289403146207222e+05,9.5239867499010841e+04,4.9298999999999998e-01,1.0194000000000001e+00,1.5060999999999999e-01,1.5060999999999999e-01,9.0909090909090895e-01
1.2800000000000000e+02,2.2811061669529769e+04,7.0733694555874899e+04,8.9065063868436700e+04,9.5303213290552594e+04,4.5855000000000001e-01,1.0564000000000000e+00,1.6625999999999999e-01,1.6632000000000000e-01,7.7878787878787881e-01
1.2900000000000000e+02,2.3403750592796678e+04,7.2924049431538937e+04,8.8287335702198572e+04,1.0777336646835066e+05,4.6076000000000000e-01,1.0503000000000000e+00,1.6397000000000000e-01,1.6405000000000000e-01,7.4242424242424232e-01
1.3000000000000000e+02,2.0411825018076630e+04,5.6435393723106114e+04,7.3839411258311797e+04,7.4289289355103800e+04,4.9180000000000001e-01,1.0219000000000000e+00,1.5154999999999999e-01,1.5157999999999999e-01,9.0454545454545443e-01
1.3100000000000000e+02,2.2122135961890159e+04,6.5616394043382083e+04,8.2803566189335994e+04,9.9486167070557276e+04,4.6156999999999998e-01,1.0503000000000000e+00,1.6425999999999999e-01,1.6431999999999999e-01,9.1060606060606053e-01
1.3200000000000000e+02,2.4176646692450355e+04,7.4289074332853765e+04,1.0264987495975869e+05,1.0701867074410850e+05,4.6772999999999998e-01,1.0405000000000000e+00,1.5973999999999999e-01,1.5975000000000000e-01,6.9393939393939397e-01
1.3300000000000000e+02,2.0166660814735529e+04,5.7321828635821359e+04,9.4369321797904820e+04,7.5377520963895164e+04,4.8892000000000002e-01,1.0237000000000001e+00,1.5315000000000001e-01,1.5315000000000001e-01,9.0606060606060612e-01
1.3400000000000000e+02,2.3233720515505891e+04,6.7813225052928741e+04,1.0013989339876664e+05,8.9454720007875672e+04,4.6916999999999998e-01,1.0474000000000001e+00,1.6148000000000001e-01,1.6148000000000001e-01,7.6818181818181830e-01
1.3500000000000000e+02,2.2019798523180452e+04,7.1594354543263893e+04,9.5944028020897225e+04,9.0721888826053924e+04,4.4768999999999998e-01,1.0650999999999999e+00,1.7160000000000000e-01,1.7163000000000000e-01,9.1060606060606064e-01
1.3600000000000000e+02,2.1598956575753233e+04,5.7619926402689103e+04,9.0513222353101170e+04,8.1437231438201066e+04,4.9081999999999998e-01,1.0212000000000001e+00,1.5132999999999999e-01,1.5134000000000000e-01,9.0303030303030285e-01
1.3700000000000000e+02,1.8808977648959793e+04,7.3832211561795601e+04,7.8497487523733667e+04,8.7926483268069962e+04,4.1137000000000001e-01,1.0972000000000000e+00,1.9034999999999999e-01,1.9109999999999999e-01,9.0909090909090895e-01
1.3800000000000000e+02,2.4727723983104985e+04,6.3227316038769866e+04,9.5771902600542060e+04,8.6209469110035468e+04,4.9084000000000000e-01,1.0295000000000001e+00,1.5035999999999999e-01,1.5035999999999999e-01,7.0303030303030301e-01
1.3900000000000000e+02,2.4687425976105402e+04,7.2468471132958337e+04,8.5480689468417986e+04,7.2704794447919470e+04,4.7738999999999998e-01,1.0337000000000001e+00,1.5529999999999999e-01,1.5540999999999999e-01,6.6666666666666652e-01
1.4000000000000000e+02,2.1443892497969453e+04,6.4971494515128084e+04,7.9459464820122288e+04,7.9093936731436406e+04,4.5813999999999999e-01,1.0529999999999999e+00,1.6636999999999999e-01,1.6647999999999999e-01,9.0606060606060612e-01
1.4100000000000000e+02,2.5959834901644052e+04,6.5121893771471543e+04,1.0107198339897238e+05,8.6082587836601873e+04,4.9609999999999999e-01,1.0253000000000001e+00,1.4509000000000000e-01,1.4509000000000000e-01,5.8030303030303021e-01
1.4200000000000000e+02,2.5475852363972321e+04,6.4234012655964922e+04,9.8297993356057079e+04,9.9182775564255004e+04,4.9031000000000002e-01,1.0284000000000000e+00,1.4685000000000001e-01,1.4685999999999999e-01,6.3939393939393929e-01
1.4300000000000000e+02,2.1872039012482946e+04,5.9389306947765370e+04,9.7664252628841961e+04,1.0617494082659269e+05,4.8159000000000002e-01,1.0267999999999999e+00,1.5450000000000000e-01,1.5450000000000000e-01,8.9696969696969686e-01
1.4400000000000000e+02,2.1413601993491888e+04,7.1589885128106631e+04,8.5352574390543450e+04,1.0200602144120311e+05,4.4228000000000001e-01,1.0665000000000000e+00,1.7452000000000001e-01,1.7466000000000001e-01,9.0909090909090906e-01
1.4500000000000000e+02,2.5473459122352459e+04,5.8082395019258540e+04,1.0016931675457253e+05,1.0763539753073413e+05,5.0175999999999998e-01,1.0150999999999999e+00,1.4362000000000000e-01,1.4362000000000000e-01,6.9393939393939397e-01
1.4600000000000000e+02,2.3132695799852481e+04,7.7298731419802411e+04,9.0580911935797412e+04,7.7571084551617605e+04,4.4832000000000000e-01,1.0541000000000000e+00,1.6883999999999999e-01,1.6897999999999999e-01,7.3939393939393938e-01
1.4700000000000000e+02,2.0238737970288559e+04,6.4506389635322703e+04,9.6204700137549196e+04,1.0172101736830160e+05,4.4885000000000003e-01,1.0579000000000001e+00,1.7063000000000000e-01,1.7063999999999999e-01,9.0606060606060590e-01
1.4800000000000000e+02,2.5667659875489684e+04,6.2136449776692985e+04,8.8692244457975423e+04,7.5238224435740922e+04,4.9823000000000001e-01,1.0206000000000000e+00,1.4488000000000001e-01,1.4488999999999999e-01,6.3333333333333330e-01
1.4900000000000000e+02,1.9427692846577473e+04,5.7252640311546405e+04,9.3752830668006587e+04,8.9826372687227777e+04,4.8738999999999999e-01,1.0242000000000000e+00,1.5387999999999999e-01,1.5389000000000000e-01,9.0454545454545443e-01
1.5000000000000000e+02,2.0145335735361739e+04,6.6866156109737916e+04,7.5166287769184099e+04,7.3979069288622777e+04,4.4053999999999999e-01,1.0673999999999999e+00,1.7390000000000000e-01,1.7424000000000001e-01,9.0454545454545443e-01
1.5100000000000000e+02,2.6226556603458870e+04,6.8622995333110914e+04,1.0253631033648321e+05,9.7080019219988200e+04,4.9574000000000001e-01,1.0262000000000000e+00,1.4529000000000000e-01,1.4529000000000000e-01,5.7424242424242433e-01
1.5200000000000000e+02,2.3761676879617728e+04,7.5452645267594882e+04,1.0076548666090122e+05,1.0760081817886521e+05,4.6044000000000002e-01,1.0462000000000000e+00,1.6341000000000000e-01,1.6344000000000000e-01,7.0909090909090899e-01
1.5300000000000000e+02,1.8404805853283891e+04,7.6793754239149057e+04,9.1439826431939960e+04,1.0763820740551791e+05,3.9305000000000001e-01,1.1133000000000000e+00,1.9922999999999999e-01,1.9944999999999999e-01,9.0909090909090895e-01
1.5400000000000000e+02,2.3254656637913671e+04,6.6451226723633867e+04,9.8047166193268335e+04,8.0202345685417502e+04,4.7001999999999999e-01,1.0467000000000000e+00,1.6006999999999999e-01,1.6008000000000000e-01,7.9242424242424248e-01
1.5500000000000000e+02,2.2982467479006787e+04,7.7742846692657738e+04,9.0113142669556575e+04,1.0242641466194532e+05,4.4452999999999998e-01,1.0579000000000001e+00,1.7055999999999999e-01,1.7072000000000001e-01,7.3484848484848486e-01
1.5600000000000000e+02,2.5195490686357698e+04,6.9304452560149555e+04,7.8635708409509127e+04,9.5990983823500850e+04,4.8671999999999999e-01,1.0351999999999999e+00,1.5189000000000000e-01,1.5206000000000000e-01,6.2878787878787878e-01
1.5700000000000000e+02,1.9168041885144128e+04,7.0375722242598422e+04,9.3133059528156984e+04,9.8271066791419958e+04,4.2327999999999999e-01,1.0851999999999999e+00,1.8417000000000000e-01,1.8421999999999999e-01,9.0757575757575770e-01
1.5800000000000000e+02,2.6594919470192966e+04,7.9925726373280646e+04,9.6916017986756371e+04,9.2932073563514321e+04,1.3830000000000001e-01,1.1757000000000000e+00,5.0950800000000001e-03,5.0950900000000000e-03,2.9090909090909089e-01
1.5900000000000000e+02,2.6940480173290529e+04,6.9146421802326237e+04,7.0594402841804142e+04,7.6350944559548094e+04,5.0568999999999997e-01,1.0207999999999999e+00,1.4152999999999999e-01,1.4201000000000000e-01,5.2424242424242429e-01
1.6000000000000000e+02,2.6336938612036960e+04,6.6579146500484349e+04,9.9569948610169216e+04,7.9538583024753651e+04,5.0011000000000005e-01,1.0259000000000000e+00,1.4449000000000001e-01,1.4449999999999999e-01,5.7121212121212128e-01
1.6100000000000000e+02,2.3481080342156729e+04,7.0480874719726489e+04,7.1119685551689836e+04,9.4129683088217062e+04,4.6720000000000000e-01,1.0487000000000000e+00,1.6170000000000001e-01,1.6245000000000001e-01,7.6666666666666650e-01
1.6200000000000000e+02,2.1734185452912083e+04,5.4927473118327238e+04,8.7134949621206266e+04,7.8930374258234689e+04,4.9814999999999998e-01,1.0167999999999999e+00,1.4846999999999999e-01,1.4846999999999999e-01,9.0757575757575748e-01
1.6300000000000000e+02,1.9532370477422697e+04,5.9107243780325822e+04,7.5128021871521138e+04,7.8806598281014099e+04,4.7648000000000001e-01,1.0311999999999999e+00,1.5784999999999999e-01,1.5790999999999999e-01,9.0606060606060612e-01
1.6400000000000000e+02,1.8792402180382520e+04,7.0623304171844837e+04,7.9865339955815041e+04,9.1389480409632262e+04,4.2015999999999998e-01,1.0879000000000001e+00,1.8570000000000000e-01,1.8608000000000000e-01,9.0454545454545443e-01
1.6500000000000000e+02,2.4795499962887854e+04,6.6976309161333396e+04,8.8753036951288959e+04,8.8026593950657523e+04,4.8329000000000000e-01,1.0334000000000001e+00,1.5195000000000000e-01,1.5198000000000000e-01,6.9090909090909092e-01
1.6600000000000000e+02,1.9540176953902246e+04,6.6741575464942885e+04,9.9854935436928572e+04,1.0346138661102240e+05,4.3579000000000001e-01,1.0751999999999999e+00,1.7749000000000001e-01,1.7749999999999999e-01,9.0909090909090906e-01
1.6700000000000000e+02,2.0886707857092817e+04,5.9186764414535210e+04,8.9774284975837043e+04,9.5051225705859295e+04,4.8268000000000000e-01,1.0260000000000000e+00,1.5507000000000001e-01,1.5508000000000000e-01,9.0454545454545443e-01
1.6800000000000000e+02,2.2236666355114550e+04,5.9120143816264121e+04,1.0317765924526090e+05,7.4954563455518131e+04,4.8674000000000001e-01,1.0237000000000001e+00,1.5273000000000000e-01,1.5273000000000000e-01,8.9696969696969697e-01
1.6900000000000000e+02,1.9372526724551837e+04,5.7406702067027152e+04,7.5826115430674719e+04,9.4354511181671100e+04,4.8576000000000003e-01,1.0270999999999999e+00,1.5464000000000000e-01,1.5467000000000000e-01,9.0757575757575770e-01
1.7000000000000000e+02,2.3678129836539025e+04,5.4995687459661305e+04,1.0259204846128874e+05,9.8231820540417757e+04,5.0310999999999995e-01,1.0122000000000000e+00,1.4585999999999999e-01,1.4585999999999999e-01,9.0151515151515160e-01
1.7100000000000000e+02,2.5188143214937831e+04,5.5299240618567528e+04,1.0011541970633811e+05,1.0563858428260368e+05,5.0675000000000003e-01,1.0083000000000000e+00,1.4360999999999999e-01,1.4360999999999999e-01,8.1060606060606055e-01
1.7200000000000000e+02,2.7456464472616939e+04,7.6619560287127621e+04,9.7494564624276070e+04,9.0481587069152694e+04,4.9537999999999999e-01,1.0311999999999999e+00,1.4255999999999999e-01,1.4258999999999999e-01,3.8181818181818183e-01
1.7300000000000000e+02,2.0033942636653959e+04,6.4282198512520597e+04,7.4687593784578989e+04,7.3112023754818249e+04,4.4796999999999998e-01,1.0571999999999999e+00,1.7046000000000000e-01,1.7069999999999999e-01,9.0909090909090895e-01
1.7400000000000000e+02,2.7040103695839840e+04,6.1675002530915313e+04,8.0343684206637467e+04,8.3985706146102311e+04,5.1171000000000000e-01,1.0101000000000000e+00,1.3844999999999999e-01,1.3847999999999999e-01,5.3939393939393920e-01
1.7500000000000000e+02,2.2697027320665442e+04,7.0971717293293012e+04,7.0882986352256266e+04,1.0231943804709605e+05,4.5902999999999999e-01,1.0527000000000000e+00,1.6644999999999999e-01,1.6736000000000001e-01,7.9242424242424248e-01
1.7600000000000000e+02,2.3543099413895994e+04,7.6489878640528274e+04,8.2175771801454131e+04,8.8056959329983700e+04,4.5678000000000002e-01,1.0490999999999999e+00,1.6528000000000001e-01,1.6566000000000000e-01,7.1363636363636374e-01
1.7700000000000000e+02,1.8899003256858392e+04,5.8346481905548128e+04,9.3198282168634105e+04,8.3909843827318968e+04,4.8037000000000002e-01,1.0304000000000000e+00,1.5720000000000001e-01,1.5720000000000001e-01,9.0303030303030274e-01
1.7800000000000000e+02,2.6666072468075556e+04,5.6766559318371845e+04,1.0459462750747432e+05,9.1439355565365448e+04,5.1476999999999995e-01,1.0024999999999999e+00,1.3849000000000000e-01,1.3849000000000000e-01,5.4696969696969699e-01
1.7900000000000000e+02,2.4903640257769417e+04,8.0386375418618481e+04,8.0074727068529799e+04,8.6922811400151899e+04,4.4468000000000002e-01,1.0678000000000001e+00,1.6633000000000001e-01,1.6743000000000000e-01,3.2575757575757575e-01
1.8000000000000000e+02,2.2676527462951264e+04,7.4074049703584431e+04,9.8637141361768474e+04,7.5607975447037694e+04,4.5019999999999999e-01,1.0595000000000001e+00,1.6969999999999999e-01,1.6972999999999999e-01,7.6969696969696955e-01
1.8100000000000000e+02,2.0038675975758251e+04,6.3238215681319751e+04,7.1984664117390188e+04,9.0787884251806056e+04,4.5235999999999998e-01,1.0515000000000001e+00,1.6910000000000000e-01,1.6939000000000001e-01,9.0303030303030285e-01
1.8200000000000000e+02,2.1489810567027707e+04,5.8307929995307706e+04,7.7313133589759731e+04,1.0458552812416070e+05,4.8524000000000000e-01,1.0255000000000001e+00,1.5318999999999999e-01,1.5322000000000000e-01,9.0000000000000002e-01
1.8300000000000000e+02,2.4613598831493473e+04,6.6154947757427130e+04,1.0192463659838680e+05,7.5744416692057624e+04,4.8444999999999999e-01,1.0375000000000001e+00,1.5332000000000001e-01,1.5332000000000001e-01,7.0303030303030301e-01
1.8400000000000000e+02,2.5259023878055799e+04,7.3331967809989917e+04,8.9665149884857310e+04,7.8630987510558960e+04,4.8198000000000002e-01,1.0331999999999999e+00,1.5281000000000000e-01,1.5287999999999999e-01,6.1363636363636365e-01
1.8500000000000000e+02,2.3894344423108265e+04,6.1638311334406346e+04,7.4694302649003890e+04,7.9653655200918351e+04,4.8715999999999998e-01,1.0267999999999999e+00,1.5218000000000001e-01,1.5226999999999999e-01,7.7575757575757576e-01
1.8600000000000000e+02,2.6633463414055492e+04,5.5514935382692791e+04,7.8487029562785174e+04,7.3935158119513697e+04,5.1412999999999998e-01,1.0039000000000000e+00,1.3894000000000001e-01,1.3896000000000000e-01,5.5454545454545456e-01
1.8700000000000000e+02,2.2463842924992699e+04,5.3955989772522371e+04,1.0140169728407502e+05,7.9079694889234757e+04,5.0122999999999995e-01,1.0144000000000000e+00,1.4687000000000000e-01,1.4687000000000000e-01,9.0303030303030307e-01
1.8800000000000000e+02,1.9259008754146857e+04,6.1837432908956260e+04,8.5962018339530958e+04,7.5660098170491183e+04,4.5223999999999998e-01,1.0511999999999999e+00,1.6814999999999999e-01,1.6818000000000000e-01,9.0303030303030307e-01
1.8900000000000000e+02,2.7557585494426843e+04,6.2500087936526979e+04,8.0407138556077261e+04,7.4233627967506778e+04,5.1627000000000001e-01,1.0155000000000001e+00,1.3758000000000001e-01,1.3761000000000001e-01,4.8787878787878791e-01
1.9000000000000000e+02,2.1143844541367427e+04,5.4842213899271243e+04,8.7689984986019612e+04,9.9411331920844081e+04,4.9787999999999999e-01,1.0183000000000000e+00,1.4910000000000001e-01,1.4910000000000001e-01,9.0606060606060623e-01
1.9100000000000000e+02,2.4205843992765062e+04,5.6009096240799256e+04,7.2830184809560975e+04,9.9980659315761950e+04,5.0127999999999995e-01,1.0144000000000000e+00,1.4590000000000000e-01,1.4593000000000000e-01,9.0606060606060612e-01
1.9200000000000000e+02,2.6727239646856851e+04,6.7905088307355603e+04,7.3820397421486050e+04,1.0172911888280154e+05,5.0344999999999995e-01,1.0264000000000000e+00,1.4338000000000001e-01,1.4362000000000000e-01,5.3030303030303028e-01
1.9300000000000000e+02,2.1510499012979981e+04,6.1478477821109773e+04,9.6120969969628786e+04,7.2372118260362273e+04,4.6860000000000002e-01,1.0379000000000000e+00,1.6028000000000001e-01,1.6028999999999999e-01,9.0303030303030307e-01
1.9400000000000000e+02,1.8845715521129645e+04,7.1500152058173117e+04,9.1121379434076924e+04,9.0939688768640204e+04,4.1707000000000000e-01,1.0881000000000001e+00,1.8690000000000001e-01,1.8698999999999999e-01,9.0606060606060612e-01
1.9500000000000000e+02,2.5113326923653694e+04,7.2554393406453295e+04,9.7348196812974697e+04,8.2367171122110158e+04,4.8137999999999997e-01,1.0314000000000001e+00,1.5296999999999999e-01,1.5298999999999999e-01,6.2424242424242427e-01
1.9600000000000000e+02,2.4771294274755972e+04,6.8518751577035539e+04,8.3878227740355738e+04,7.4217264013942724e+04,4.8091000000000000e-01,1.0360000000000000e+00,1.5298999999999999e-01,1.5306000000000000e-01,6.8484848484848482e-01
