Run,ISC,IS,n,RS,RP,Pmax,dISC,dIS,dn,dRS,dRP
8.5000000000000000e+01,6.4779251639988697e-02,9.0875237499382905e-10,1.6238274833085176e+00,5.0305415344363702e-01,2.4482078381624413e+02,3.5501434647173376e-02,5.2198467770381285e-02,-1.0742523398610260e-02,1.0991954742245458e-02,-8.0879617586626651e-04,8.2421144909083921e-04
8.6000000000000000e+01,1.9359458256791642e-01,3.1551528896601242e-10,1.9996796050344443e+00,6.2743653832112845e-01,2.5578001006758763e+02,1.4016534400531674e-01,6.1165465498058680e-02,-4.1328083927316683e-02,3.9381700844831613e-02,-7.7136711462699736e-03,1.1389705290021368e-03
8.7000000000000000e+01,1.2040249444888705e-01,2.6137254740997967e-08,1.8661645134034366e+00,6.6138792008307912e-01,2.4975113697743814e+02,5.8981806195219949e-02,4.2959489687799390e-02,-2.3339430527125060e-02,1.7538197595590166e-02,-2.8304812452195627e-03,5.8019587745317125e-04
8.8000000000000000e+01,2.0388178530747719e-01,1.3120315536120494e-07,1.0618292416561870e+00,2.8295285502123435e-01,3.6475215745762944e+02,5.0164058304928670e-02,2.0268748103513534e-02,-2.2696044273129434e-02,2.7904291335922871e-02,-8.1630591314274525e-03,6.4412475353492482e-05
8.9000000000000000e+01,8.9883141088681257e-02,2.8840935184860861e-10,1.1771135639522035e+00,6.0212642366845404e-01,3.0818029222317864e+02,3.7906188264620319e-02,3.6928579007222684e-02,-1.1294605271883196e-02,1.7550949756028889e-02,-1.6644709430191362e-03,2.7661398172007523e-04
9.0000000000000000e+01,1.7429472553034614e-01,6.7134296396797850e-10,1.7529959812214722e+00,5.1609168221042490e-01,2.7732296239788013e+02,1.0707006849078217e-01,5.2877688366814724e-02,-3.2708434641315343e-02,3.3844256688841945e-02,-6.2772521347564947e-03,7.1163869241885891e-04
9.1000000000000000e+01,8.5631628279959154e-02,2.7244634340263274e-10,1.0060126793893427e+00,2.1124261847381809e-01,1.9562373926206237e+02,3.2639533690491038e-02,3.5875430091925065e-02,-9.1080398986753686e-03,1.6432289695611502e-02,-1.4954949431600362e-03,6.0683295888264155e-04
9.2000000000000000e+01,2.0725256792388275e-01,1.7241678897864325e-09,1.7484597379193210e+00,1.8943476310722626e-01,1.6707241591993494e+02,1.2847059323443941e-01,5.7530269742533946e-02,-3.8543884500752412e-02,3.7917612494275943e-02,-8.8180971968832011e-03,2.1668039029698605e-03
9.3000000000000000e+01,9.1963485648821799e-02,1.5296761432614922e-07,1.7094971684410978e+00,6.0110438106760222e-01,3.6373706249666969e+02,3.5432555436546373e-02,3.4660196136793164e-02,-1.6290273213703799e-02,1.1384435096017942e-02,-1.6361916543861099e-03,1.7520613432298049e-04
9.4000000000000000e+01,9.2124340760369350e-02,5.6162931139029902e-11,1.3104622649475663e+00,6.4197054916555629e-01,3.0198596568742619e+02,4.7901645208501244e-02,4.5963029313145221e-02,-1.2884573859228698e-02,1.9638016594825114e-02,-1.7539521154907867e-03,4.4104121743604452e-04
9.5000000000000000e+01,8.7147091900950463e-02,3.1989052996706761e-09,1.9724112485580978e+00,6.4614900283375021e-01,1.3828034141989011e+02,5.2067736609754223e-02,5.6972334544491687e-02,-1.6787634671278084e-02,1.3312802416010072e-02,-1.3601797188567133e-03,3.1275622786042234e-03
9.6000000000000000e+01,1.3798720290231770e-01,3.7372017692707309e-10,1.5965904437966887e+00,2.2926509543043794e-01,1.6028217023452299e+02,8.3516550641045323e-02,5.7047886081740273e-02,-2.3050093375664993e-02,2.6436935154916519e-02,-3.8213416320154181e-03,2.2914997122036596e-03
9.7000000000000000e+01,2.1801336357231396e-01,8.8925407396185691e-11,1.4486226025339097e+00,5.3386889861889242e-01,2.4052775022192699e+02,1.1993464094194496e-01,4.4215015218562748e-02,-3.4019418490571773e-02,4.8308431185861700e-02,-9.9161487493448774e-03,7.0277192398826571e-04
9.8000000000000000e+01,1.4964816064022807e-01,1.0787298745129825e-09,1.8058587153718395e+00,6.5282070752420629e-01,1.3862029267887169e+02,8.8587051046998599e-02,5.1581768592545707e-02,-2.7833489804618416e-02,2.6939530842207127e-02,-4.3499149282588689e-03,2.7151065284947151e-03
9.9000000000000000e+01,1.6195513582005897e-01,4.3578127694334433e-10,1.4295976671882695e+00,3.4917941761932936e-01,3.3426724180520443e+02,8.5664954075503522e-02,4.6733530059683837e-02,-2.5072031464845601e-02,3.2361556503990307e-02,-5.5316828062590417e-03,3.7126739182991031e-04
1.0000000000000000e+02,7.5626426656292586e-02,3.6987084827229377e-09,1.2185534664534883e+00,4.2010117302770067e-01,2.9593805395736388e+02,2.8597465482300351e-02,3.4811997475653333e-02,-9.7269155958923381e-03,1.2310875086712914e-02,-1.1547917413978759e-03,2.5656456820177809e-04
1.0100000000000000e+02,1.3966426211398969e-01,1.2027717173613512e-10,1.3551817804302342e+00,3.2357733011781148e-01,2.6230394263115784e+02,7.5764016062319528e-02,4.8943334288176210e-02,-2.0400090852690234e-02,2.9468977702507004e-02,-4.0970408454743534e-03,6.4789425213707119e-04
1.0200000000000000e+02,1.8649204094253635e-01,1.5923366228043817e-10,1.5956225516721765e+00,2.2980866847791964e-01,1.9982677215300984e+02,1.2049207688537179e-01,5.9266111948619304e-02,-3.1941480585495619e-02,3.9136769380831993e-02,-7.2659124966678590e-03,1.6135712627152188e-03
1.0300000000000000e+02,2.3630589890778825e-01,4.0129995796974325e-09,1.6312216338310537e+00,5.7408994433905036e-01,2.4214819054615381e+02,1.1214080044117325e-01,3.6557879820597883e-02,-4.0675204607265592e-02,4.1979798998115214e-02,-1.1154069820551449e-02,5.0062110013016081e-04
1.0400000000000000e+02,1.2423915315185863e-01,9.4844121998472142e-08,1.2282263020042783e+00,5.3808379265631445e-01,1.7464304061945160e+02,3.4416893855368821e-02,2.3102133268892988e-02,-1.5657576048211386e-02,1.6400164018492980e-02,-2.9290151970506884e-03,3.6290213195622201e-04
1.0500000000000000e+02,8.0614330609664678e-02,1.3868244404619320e-08,1.0184111089960322e+00,4.6372699861248740e-01,3.3831667240206298e+02,2.2532102603715666e-02,2.4779246005773858e-02,-8.6820046568680809e-03,1.2134084553111490e-02,-1.3076753638263661e-03,1.0342726675105496e-04
1.0600000000000000e+02,1.0663335781849786e-01,7.6607536626799409e-08,1.6710262564785965e+00,4.5331188745194950e-01,2.3798915197726069e+02,4.3836009452441677e-02,3.7599432484158868e-02,-1.8459614399557456e-02,1.4079097297725607e-02,-2.2096967033924386e-03,4.7253056328910858e-04
1.0700000000000000e+02,2.3872694818558779e-01,2.0663366172418789e-08,1.5687287707327500e+00,2.9635135197287615e-01,1.2794610330334410e+02,1.0571055889738888e-01,3.8536295737801041e-02,-3.9286027098128784e-02,3.7467377519972977e-02,-1.1328682214539754e-02,1.7816213088162058e-03
1.0800000000000000e+02,2.1037673985881022e-01,1.3217483177573021e-09,1.0819503134363595e+00,1.9837187339322263e-01,1.3216597020382576e+02,7.9502361041554476e-02,3.3593638468221165e-02,-2.4360599093498081e-02,3.9571825705131403e-02,-9.1522936174204261e-03,1.2271066662794539e-03
1.0900000000000000e+02,1.9466691682896511e-01,6.5589673402039881e-11,1.9558564284080249e+00,3.8412442825611381e-01,3.1130060374937250e+02,1.5954103889512045e-01,7.3112752518866841e-02,-4.1242830511878381e-02,4.3361304630229469e-02,-8.0278176328718587e-03,1.0343356726671971e-03
1.1000000000000000e+02,1.9726933245166606e-01,1.2574801298364002e-07,1.8212891825256083e+00,4.4181270321315436e-01,3.6443717843537428e+02,8.4941685274614390e-02,3.6472262168740777e-02,-3.7644399236702597e-02,2.6896628271821932e-02,-7.6528428871736054e-03,2.0335209904853713e-04
1.1100000000000000e+02,2.3520940208944371e-01,5.3484811364149635e-09,1.0566943939660072e+00,4.8986830533773790e-01,2.7954514637235991e+02,6.5780040079820620e-02,1.9307854801087210e-02,-2.5898241579058734e-02,4.0993133873512555e-02,-1.0734627436947974e-02,1.1698121638037406e-04
1.1200000000000000e+02,2.1865637057578366e-01,4.6395228772860733e-10,1.9589291758694214e+00,3.8189531537672394e-01,2.1125463089074083e+02,1.5876329417970586e-01,6.4181291947740249e-02,-4.5805298803935912e-02,4.3714465686184312e-02,-9.8910526435957991e-03,1.7596624157789620e-03
1.1300000000000000e+02,1.7505396879949897e-01,3.2690992271049108e-10,1.6905698317519455e+00,3.7412194582709446e-01,1.6105821338215981e+02,1.1073697605710248e-01,5.6907301010378220e-02,-3.1231670860609739e-02,3.4713824370591340e-02,-6.2176311321771038e-03,2.3510066810006336e-03
1.1400000000000000e+02,2.2243120246989362e-01,2.2842791033426207e-09,1.2352623592989609e+00,1.9205360525621995e-01,3.3242381061815144e+02,9.4506576578633553e-02,3.7766171953612648e-02,-2.9867732051491735e-02,4.1285074317554127e-02,-1.0473441988678722e-02,2.4400065301577456e-04
1.1500000000000000e+02,2.0556511396534966e-01,5.2668032013603477e-08,1.5120667151387046e+00,2.4595611636540565e-01,1.7396315232068133e+02,8.3164642376793774e-02,3.6261265282111488e-02,-3.2748951550587435e-02,2.9916317742517684e-02,-8.4500666464037977e-03,8.3093237845943690e-04
1.1600000000000000e+02,1.6878765917839630e-01,1.3337656314995868e-07,1.9508837420120031e+00,5.5691273387037887e-01,2.8230262705505504e+02,7.5871832277929929e-02,3.8177901090508115e-02,-3.4167937354445677e-02,2.2409485378460658e-02,-5.5125979891990085e-03,3.7168548794319634e-04
1.1700000000000000e+02,2.1394386670108284e-01,5.4408553118329365e-08,1.9705675557451565e+00,2.3998874701386277e-01,3.3098515211780108e+02,1.1588590406914150e-01,4.9400886631412178e-02,-4.4937481902262988e-02,3.1434611150182867e-02,-9.3353730995504591e-03,4.1715735032976653e-04
1.1800000000000000e+02,8.8085648655454998e-02,3.2998599723337051e-09,1.7720597591595824e+00,6.1968885264971951e-01,2.5803088304202885e+02,4.8399321576932865e-02,5.0418928698725551e-02,-1.6205350505948957e-02,1.4357183698854303e-02,-1.5268781794475217e-03,7.1393493894511550e-04
1.1900000000000000e+02,1.1800500871273562e-01,2.6655138985135716e-09,1.0498464260638700e+00,4.6122785079948264e-01,1.1260114497595099e+02,3.7763020713507456e-02,2.7777490196889687e-02,-1.2809062387153514e-02,1.9918137070251696e-02,-2.7137645464136995e-03,1.1992369527979996e-03
1.2000000000000000e+02,1.5089755765157889e-01,2.8008724353714279e-09,1.5209559653063316e+00,6.0841390981845955e-01,2.3596071136614313e+02,7.0229376587596440e-02,3.8843295857571292e-02,-2.4243784355060249e-02,2.6457538201962727e-02,-4.5808503518207644e-03,5.5069059035073309e-04
1.2100000000000000e+02,1.3055661088098325e-01,6.9623061384894829e-09,1.5767786431203294e+00,1.9300535409852887e-01,2.3763393665253352e+02,6.5245522517149629e-02,4.7137827599574855e-02,-2.1830496368946406e-02,2.1160450863755287e-02,-3.4726762715431292e-03,7.1162135906188695e-04
1.2200000000000000e+02,1.1033149740608431e-01,2.8685173533070993e-10,1.7381532478417669e+00,3.9881755987440615e-01,1.3536491671363731e+02,7.0680901523166209e-02,6.0857658634727585e-02,-1.9308467796852469e-02,2.0371194286994410e-02,-2.3007549060372057e-03,3.6816170667641757e-03
1.2300000000000000e+02,2.1953519064577467e-01,2.6913476209583851e-09,1.8290557465079007e+00,2.2215333878429958e-01,3.0371111188382656e+02,1.3857798676382713e-01,5.7463242608690734e-02,-4.3380204456378024e-02,3.9954582531365190e-02,-1.0116448873054296e-02,6.6295982592556868e-04
1.2400000000000000e+02,1.1486394425865877e-01,4.6066913990615064e-10,1.6519213467149449e+00,6.1548809563426166e-01,3.5400262753335289e+02,6.7545849905458505e-02,5.1824116317766844e-02,-2.0286827398519058e-02,2.2167596744337992e-02,-2.7248232420395979e-03,4.1027062303022888e-04
1.2500000000000000e+02,2.0850150718118582e-01,2.7720579618689494e-10,1.3971742648787364e+00,6.4156925093152295e-01,1.3661402714677175e+02,9.8248837352701221e-02,3.6221613708420364e-02,-3.0626590513671559e-02,4.2616480011581359e-02,-8.6802069004798810e-03,1.5390799051884230e-03
1.2600000000000000e+02,9.2796127678655083e-02,6.8244546824136587e-10,1.3766359987214998e+00,5.7158639828671487e-01,1.9417162934812433e+02,4.3546086367148247e-02,4.2375003048156223e-02,-1.3290197518889268e-02,1.6783337053460912e-02,-1.7042153313551189e-03,9.0035141842026434e-04
1.2700000000000000e+02,2.1281197300624852e-01,1.9395936170312156e-07,1.0565599321284873e+00,3.3177944017546956e-01,1.7412617461900749e+02,4.8010276517785021e-02,1.7698847859515254e-02,-2.3093030779297585e-02,2.7973146778104141e-02,-8.5549677619756181e-03,2.2739643501523688e-04
1.2800000000000000e+02,1.1309218751054480e-01,2.2690123842108420e-08,1.4008775674839751e+00,3.0152735331669589e-01,2.4972407151895732e+02,4.4336911631794478e-02,3.6186127448656347e-02,-1.6698596894126894e-02,1.6685422175866105e-02,-2.5672481154814797e-03,3.9001019080942001e-04
1.2900000000000000e+02,6.5493625218220733e-02,1.3377736923530618e-09,1.2069678045284369e+00,1.9180518251540091e-01,2.0830417846304690e+02,2.6760099199695329e-02,3.9555677979613568e-02,-8.1670720498971949e-03,1.0960383101110693e-02,-8.4247375048418505e-04,6.4162490945318673e-04
1.3000000000000000e+02,1.2655347083166268e-01,5.3153877230420177e-08,1.8045227026391353e+00,6.0977945806656386e-01,3.5206087142771736e+02,5.6861022776680557e-02,3.9005044777384867e-02,-2.3900446372016049e-02,1.7724284262499168e-02,-3.1551964305154279e-03,2.4303938028769068e-04
1.3100000000000000e+02,1.2910272130131975e-01,2.2290520494331837e-09,1.1779321308063029e+00,6.5768460987526844e-01,2.0941481993485576e+02,4.5343792187775331e-02,2.8275277182132630e-02,-1.5988117732512741e-02,2.2720853358471071e-02,-3.3197588497624331e-03,3.8400644469804845e-04
1.3200000000000000e+02,2.1379430653079592e-01,3.5473932483402703e-09,1.3813736443691775e+00,3.4797453459515049e-01,1.8738530145285711e+02,9.2932190953930627e-02,3.6884578807905299e-02,-3.1451027546203214e-02,3.7976488898028293e-02,-9.3285543317778163e-03,7.7273876186723101e-04
1.3300000000000000e+02,2.2565677552092173e-01,2.0580608062858154e-08,1.2639510029085326e+00,4.8860746997297483e-01,2.9404334557727725e+02,7.1315032089576749e-02,2.3369724988508978e-02,-2.9722028102585618e-02,3.5755079036414728e-02,-9.8883726484810808e-03,1.4551408689111867e-04
1.3400000000000000e+02,1.0602806625451047e-01,2.7045600185047322e-10,1.0196669739649773e+00,1.8065259663079844e-01,1.8686973641318349e+02,4.1594667062717937e-02,3.6725557324424063e-02,-1.1515446124432671e-02,2.0765183662840858e-02,-2.3193956685818584e-03,6.9815379866167149e-04
1.3500000000000000e+02,1.6380215835720199e-01,7.7236028091755135e-10,1.5833536155343553e+00,2.8112348726379854e-01,2.4606697810943399e+02,9.4354617855479786e-02,5.2420942586728358e-02,-2.7827456131057637e-02,3.1318112922451569e-02,-5.5823212441463710e-03,8.4142885714566518e-04
1.3600000000000000e+02,1.1869891033507704e-01,2.2743853366144892e-08,1.2324059128657781e+00,5.2570725370958438e-01,1.5753733294765601e+02,3.7862847579951217e-02,2.7306064361021232e-02,-1.5121650119576113e-02,1.7418005676672621e-02,-2.7253546017180774e-03,6.0348049474301391e-04
1.3700000000000000e+02,1.4516877925714269e-01,2.0716043799176734e-09,1.6611978605674964e+00,6.2729183450122683e-01,2.8762946756682868e+02,7.6404377410276211e-02,4.4669162965749187e-02,-2.5601598369062728e-02,2.5941978371024632e-02,-4.2812973721773062e-03,4.8122156259822191e-04
1.3800000000000000e+02,1.9341381784579167e-01,1.0072572101108021e-08,1.0373964634493260e+00,4.4927970768442743e-01,1.2260823149877079e+02,5.2951272709998047e-02,2.0898072522479438e-02,-2.0814940340785348e-02,3.1536615152649716e-02,-7.2411148674400572e-03,6.4812127192892532e-04
1.3900000000000000e+02,1.8042773764506773e-01,8.9105490801067216e-08,1.1620981930108440e+00,5.8458649360471593e-01,1.9562937229088354e+02,4.3833052797502874e-02,1.7298550973599003e-02,-2.1187208466832974e-02,2.4750928778738412e-02,-5.9532982432664028e-03,1.8890565500750967e-04
1.4000000000000000e+02,7.1373734236601261e-02,4.7817509817345853e-10,1.5319488721381171e+00,6.2890039021637323e-01,1.0316207768662728e+02,3.6330208754128804e-02,4.9722708221622280e-02,-1.0215604931418376e-02,1.1546271418139131e-02,-8.5417913020524594e-04,4.2363425128977283e-03
1.4100000000000000e+02,2.2193433822406036e-01,3.3473818985145710e-10,1.6101855600426052e+00,2.9173298562201017e-01,3.5868343677289357e+02,1.3723077934941555e-01,5.4454218384458741e-02,-3.8948489128332042e-02,4.6081728571900626e-02,-1.0501988251254701e-02,4.3766806845368933e-04
1.4200000000000000e+02,1.8943048313463673e-01,6.5287050056095935e-09,1.5434485855444771e+00,1.8287378470232926e-01,2.1759713607278101e+02,9.4516885930967506e-02,4.6075384382837647e-02,-3.1287938490054401e-02,3.1966455066312349e-02,-7.4114381021228581e-03,8.2381967914102461e-04
1.4300000000000000e+02,1.3954554378867573e-01,1.1812435889147728e-10,1.0700503945277533e+00,5.2639414554360364e-01,1.4478739475799000e+02,5.5101338556373398e-02,3.3009748878765066e-02,-1.5788634975810734e-02,2.9138130457073697e-02,-3.9490316502965861e-03,1.0476202752518482e-03
1.4400000000000000e+02,9.0862106492370975e-02,1.5524262018426613e-10,1.0971160305307601e+00,1.8994786163307731e-01,3.3760878968355604e+02,3.9807888466413442e-02,4.0989152474968371e-02,-1.0772503528100330e-02,1.8457397103766038e-02,-1.7431611779028522e-03,2.6484537479776193e-04
1.4500000000000000e+02,1.3463038727085677e-01,3.6968630875474685e-08,1.7932982498582897e+00,4.4272419696121401e-01,2.5733794019489085e+02,6.4076174288062074e-02,4.2813874792657636e-02,-2.5292388933229049e-02,1.9373782356169045e-02,-3.5921140922878791e-03,5.2866748478930248e-04
1.4600000000000000e+02,6.0022339120422825e-02,5.9882184373937916e-11,1.2946411963567375e+00,1.9460939007611860e-01,1.0850812818174185e+02,2.9973297544773535e-02,5.0990251996424485e-02,-7.1620983657649795e-03,1.0595735424473451e-02,-5.9556698114859863e-04,3.8914760684682914e-03
1.4700000000000000e+02,1.5809704287838475e-01,1.1263441391652343e-08,1.1944880460423586e+00,6.1450475384295711e-01,3.4324701592219662e+02,4.9115932794340809e-02,2.3623907864644966e-02,-1.9783173113574470e-02,2.5515350332572240e-02,-4.9096805163073576e-03,1.0598900229696895e-04
1.4800000000000000e+02,1.6128843867628928e-01,1.3242228071050422e-10,1.1851709682664571e+00,4.2710822800031301e-01,1.1058453836862131e+02,7.1932789092090291e-02,3.8559330242660117e-02,-2.0034393755086199e-02,3.3324933521039490e-02,-5.2139252221250487e-03,2.3795964920747537e-03
1.4900000000000000e+02,7.1585131704483218e-02,6.7543103837227202e-10,1.1839672036689621e+00,5.2684412716425655e-01,3.4930562629049837e+02,2.9181720801134639e-02,3.6947861659086811e-02,-9.0180656275862248e-03,1.3041573539845919e-02,-1.0505616064582224e-03,2.0918577980921782e-04
1.5000000000000000e+02,1.2937541039588396e-01,3.1717116124079028e-09,1.7840707908059117e+00,2.3565351160866677e-01,2.4278567538477148e+02,7.6904941843488658e-02,5.6007295273774460e-02,-2.4408393528574379e-02,2.1988072751444321e-02,-3.4010826238661807e-03,9.6284394346390911e-04
1.5100000000000000e+02,1.5062652147232686e-01,2.2231888982313194e-10,1.5229790112532711e+00,2.9679305718958005e-01,2.1139676138253230e+02,8.9294093887742662e-02,5.4185911341209092e-02,-2.4492345138127369e-02,3.0551544447088297e-02,-4.6951450227705749e-03,1.2128825999102588e-03
1.5200000000000000e+02,2.1596005269902468e-01,1.6558532344702979e-08,1.7686988077339154e+00,2.9300255636319361e-01,2.0513270153722365e+02,1.1213351065471465e-01,4.6277084567170057e-02,-4.0512587992647120e-02,3.4438536758440996e-02,-9.4544927026207759e-03,9.7293849365964746e-04
1.5300000000000000e+02,1.9438748974905562e-01,4.2372051431921757e-10,1.4236022313992232e+00,5.6125202095701932e-01,3.5248735250877360e+02,9.5338926310640545e-02,3.9191872899801972e-02,-2.9781773033810133e-02,3.9458261782976400e-02,-7.8453988167082045e-03,2.5944296710989079e-04
1.5400000000000000e+02,1.9388464156661317e-01,3.1115500944568067e-11,1.8039052326001506e+00,6.1227288836580462e-01,3.1748411571832344e+02,1.4466096116287297e-01,6.2623411428708309e-02,-3.7856577983497175e-02,4.5012095689633824e-02,-7.9342299119655735e-03,7.7345674309725609e-04
1.5500000000000000e+02,2.1225225077107540e-01,3.8892655337633469e-08,1.9366898046437098e+00,4.0222200195521701e-01,3.1804172229701589e+02,1.1005421356340260e-01,4.4772293969486121e-02,-4.3519024398031014e-02,3.1957122628711865e-02,-9.0607242542173339e-03,3.9191784539926999e-04
1.5600000000000000e+02,1.0249612064428612e-01,3.3393698233260851e-11,1.4879809388855998e+00,4.6510698972159897e-01,1.6526597803124235e+02,6.3186838794355521e-02,5.7280104839851909e-02,-1.5704733000165838e-02,2.1651825096724586e-02,-2.0608396378296590e-03,2.2084987033599290e-03
1.5700000000000000e+02,1.2054152082308395e-01,3.4081649324822685e-10,1.3644765310116345e+00,3.8357100852081322e-01,2.9455670818538476e+02,6.1158592764426180e-02,4.5671758513998739e-02,-1.7663059938277659e-02,2.3772373479447051e-02,-3.0279863616478053e-03,4.4988242992038963e-04
1.5800000000000000e+02,2.3313007324192539e-01,3.6148702874982659e-10,1.4198998496319497e+00,4.0322686231803295e-01,2.0000137327358527e+02,1.1916490530325706e-01,4.2365729258087015e-02,-3.5553418847866780e-02,4.7930877863922028e-02,-1.1281386241845937e-02,9.0860562129702060e-04
1.5900000000000000e+02,8.5680445232395652e-02,3.0758356955461298e-09,1.3894914599831716e+00,2.4517419496257464e-01,2.6943127414089270e+02,3.8766141069659116e-02,4.2894162756434984e-02,-1.2553886666322178e-02,1.4160015028574779e-02,-1.4844678264402944e-03,4.5677554794121278e-04
1.6000000000000000e+02,7.8496916787418686e-02,6.6560915788902086e-11,1.6630408700619514e+00,3.1314524138911731e-01,1.8796500611868268e+02,5.2439105071511213e-02,6.4852118314417950e-02,-1.3137463686363482e-02,1.5353625051894859e-02,-1.1679201494807501e-03,2.1234371691547516e-03
1.6100000000000000e+02,2.2316045140532614e-01,3.3380282743515121e-08,1.9681358936127902e+00,4.6300520735087169e-01,2.3907778612425736e+02,1.1640351948226442e-01,4.3976557673186534e-02,-4.6157111521782923e-02,3.3939216229073033e-02,-9.8868771780669107e-03,6.8591694823982863e-04
1.6200000000000000e+02,8.0590545391752033e-02,2.2522972302525652e-09,1.7507951881515833e+00,5.6960878063122111e-01,3.3381251311994299e+02,4.5405037224728384e-02,5.2077755718915597e-02,-1.4802376144262830e-02,1.3510604766897583e-02,-1.3010126517776222e-03,4.4997259390777700e-04
