run, p_{inf}, M_{inf}, gamma, r1, r2, r3, r4, p_{st}, q_{st}
5.104000e+03, 1.730078e+01, 1.499735e+01, 1.873482e-03, -2.651307e-02, -1.178022e-02, -3.465150e-03, -8.961751e-02, 5.144778e+03, 2.384566e+05
5.105000e+03, 1.973463e+01, 1.707268e+01, 1.986119e-03, 2.219472e-01, 1.533608e-01, 9.434930e-02, -1.161217e-01, 7.672011e+03, 3.883178e+05
5.106000e+03, 2.015492e+01, 1.678989e+01, 1.927830e-03, 1.643852e-01, 1.191492e-01, 1.422848e-01, 6.632883e-02, 7.575792e+03, 3.721958e+05
5.107000e+03, 1.943217e+01, 1.543651e+01, 1.642945e-03, -1.152524e-02, -1.547861e-01, 1.078397e-01, 3.505830e-02, 6.157433e+03, 2.921672e+05
5.108000e+03, 2.286065e+01, 1.371343e+01, 1.983548e-03, 6.280049e-03, -8.179865e-02, 2.843035e-02, 8.877167e-02, 5.664697e+03, 1.898338e+05
5.109000e+03, 2.137831e+01, 1.503529e+01, 1.443490e-03, 6.581187e-02, -3.004665e-02, 7.135644e-02, 2.133245e-02, 6.408439e+03, 2.633351e+05
5.110000e+03, 1.952796e+01, 1.512187e+01, 1.145869e-03, 4.611849e-02, 2.183359e-01, 3.293584e-02, 1.759005e-01, 5.928509e+03, 2.589134e+05
5.111000e+03, 2.086815e+01, 1.717298e+01, 1.025811e-03, 4.292115e-02, -1.281712e-01, -7.246466e-02, 2.431406e-01, 8.201974e+03, 3.680525e+05
5.112000e+03, 2.412905e+01, 1.433112e+01, 1.043386e-03, -5.803568e-02, -1.003334e-01, 8.039838e-03, -2.364070e-01, 6.589574e+03, 2.831237e+05
5.113000e+03, 1.826378e+01, 1.688315e+01, 1.296703e-03, -6.601107e-02, 2.907741e-01, 5.836564e-02, 1.193255e-01, 6.937853e+03, 3.375219e+05
5.114000e+03, 2.141348e+01, 1.533736e+01, 1.016774e-03, -1.631997e-01, -1.202893e-01, 2.332168e-02, 3.040638e-02, 6.691655e+03, 2.801579e+05
5.115000e+03, 2.391541e+01, 1.629787e+01, 1.131856e-03, -1.279272e-01, 1.485443e-01, 1.204971e-01, 1.462280e-01, 8.435180e+03, 3.279973e+05
5.116000e+03, 2.308678e+01, 1.510467e+01, 1.791730e-03, 4.794206e-02, -1.462422e-01, 6.150149e-02, 3.297787e-02, 6.990294e+03, 2.867442e+05
5.117000e+03, 1.859377e+01, 1.477840e+01, 1.104282e-03, 4.761344e-02, -1.027406e-01, 2.468032e-01, -1.367965e-01, 5.366951e+03, 2.183751e+05
5.118000e+03, 1.806361e+01, 1.588173e+01, 1.032395e-03, -1.193865e-01, 1.090260e-01, 3.568122e-02, 3.483387e-03, 6.072320e+03, 3.309266e+05
5.119000e+03, 1.825146e+01, 1.517929e+01, 1.761186e-03, 1.890363e-01, 8.790995e-03, -2.849885e-01, 2.478240e-01, 5.569187e+03, 2.533165e+05
5.120000e+03, 2.301417e+01, 1.523254e+01, 1.073824e-03, 9.907007e-02, 2.805063e-01, -7.420171e-02, 1.340361e-01, 7.102105e+03, 3.046756e+05
5.121000e+03, 1.735804e+01, 1.666058e+01, 1.933722e-03, -1.173443e-01, 1.541395e-01, -1.089764e-02, 1.455811e-02, 6.389911e+03, 3.011073e+05
5.122000e+03, 1.635008e+01, 1.508885e+01, 1.048763e-03, -6.084726e-03, -5.335046e-02, -1.061759e-01, -2.161541e-01, 4.925245e+03, 2.367983e+05
5.123000e+03, 1.953849e+01, 1.410811e+01, 1.538894e-03, -4.944201e-02, 4.451552e-01, -3.773515e-02, -7.931541e-03, 5.157057e+03, 2.314034e+05
5.124000e+03, 2.393274e+01, 1.664197e+01, 1.543546e-03, 2.436297e-02, 2.555765e-02, -4.863987e-02, 3.937661e-02, 8.814056e+03, 3.637209e+05
5.125000e+03, 1.847811e+01, 1.384630e+01, 1.561495e-03, 2.731135e-01, -2.596983e-02, -4.491667e-02, 1.575015e-01, 4.687422e+03, 1.952235e+05
5.126000e+03, 1.991628e+01, 1.631263e+01, 1.111010e-03, 1.094341e-02, -8.441841e-02, 1.173993e-01, -1.274117e-01, 6.986167e+03, 2.492002e+05
5.127000e+03, 1.669411e+01, 1.696563e+01, 1.256625e-03, 3.402192e-02, -1.123820e-01, -4.039264e-02, -2.304036e-02, 6.387461e+03, 3.047543e+05
5.128000e+03, 2.406373e+01, 1.692319e+01, 1.318743e-03, -5.828692e-03, -3.113133e-01, -8.190930e-02, 5.144482e-03, 9.187721e+03, 3.946522e+05
5.129000e+03, 1.875054e+01, 1.464610e+01, 1.485772e-03, -3.943377e-01, 2.581755e-01, -6.753135e-02, 7.666151e-02, 5.328917e+03, 2.502355e+05
5.130000e+03, 2.078997e+01, 1.418758e+01, 1.170877e-03, 1.089649e-01, 1.371947e-01, 7.387252e-03, 3.806330e-02, 5.559963e+03, 2.509162e+05
5.131000e+03, 1.692690e+01, 1.579463e+01, 1.035574e-03, -3.406095e-02, 1.617100e-01, -8.619479e-02, -5.895301e-02, 5.607528e+03, 2.818922e+05
5.132000e+03, 2.086195e+01, 1.426480e+01, 1.681872e-03, -9.069735e-02, -2.766935e-01, 1.140536e-01, 1.207013e-01, 5.621755e+03, 2.368716e+05
5.133000e+03, 1.759124e+01, 1.580757e+01, 1.304886e-03, -4.751504e-02, -9.563304e-03, -1.455207e-01, -1.424681e-02, 5.841708e+03, 2.940174e+05
5.134000e+03, 1.814013e+01, 1.593480e+01, 1.277591e-03, 2.497602e-02, 4.396959e-03, -1.129691e-01, 1.179395e-01, 6.136507e+03, 3.370562e+05
5.135000e+03, 2.242824e+01, 1.709283e+01, 1.256035e-03, 2.112699e-02, 1.579616e-01, 4.718518e-02, -1.152332e-02, 8.731990e+03, 3.896965e+05
5.136000e+03, 2.259317e+01, 1.436321e+01, 1.546160e-03, -1.908956e-01, -1.254344e-02, 4.196855e-02, 7.576057e-02, 6.202885e+03, 2.910070e+05
5.137000e+03, 1.961431e+01, 1.722280e+01, 1.435071e-03, -8.254708e-02, 1.406576e-02, -1.161215e-01, 1.765989e-02, 7.762218e+03, 3.791719e+05
5.138000e+03, 2.232165e+01, 1.418353e+01, 1.689758e-03, -2.260010e-01, -2.578520e-01, -1.502544e-01, 1.450624e-01, 5.932105e+03, 2.267066e+05
5.139000e+03, 2.322034e+01, 1.581519e+01, 1.066920e-03, -9.905277e-02, 3.437411e-02, -1.206455e-02, 4.395870e-02, 7.754658e+03, 4.081903e+05
5.140000e+03, 2.258153e+01, 1.448028e+01, 1.454384e-03, -8.695053e-02, -4.166585e-02, -3.678591e-03, -1.791507e-01, 6.282136e+03, 2.728551e+05
5.141000e+03, 2.004820e+01, 1.556235e+01, 1.964345e-03, -8.643465e-02, 4.400706e-02, -1.647188e-01, -2.103115e-02, 6.456373e+03, 3.134382e+05
5.142000e+03, 1.674021e+01, 1.720739e+01, 1.779745e-03, -1.384699e-01, -9.187058e-02, 8.260973e-02, -7.612274e-02, 6.612676e+03, 3.566993e+05
5.143000e+03, 2.061463e+01, 1.398894e+01, 1.180151e-03, 2.453260e-01, -1.614342e-01, 2.862474e-02, 8.177122e-02, 5.335219e+03, 2.080940e+05
5.144000e+03, 2.323738e+01, 1.717855e+01, 1.729789e-03, -1.666391e-01, -4.318579e-02, -1.605743e-01, -6.522706e-02, 9.148234e+03, 4.222587e+05
5.145000e+03, 2.312518e+01, 1.405138e+01, 1.347656e-03, -1.765141e-02, -1.096729e-01, 1.176565e-01, -9.475090e-02, 6.040321e+03, 2.248035e+05
5.146000e+03, 2.064865e+01, 1.492216e+01, 1.614290e-03, 1.308309e-02, 2.697469e-02, -6.493589e-02, 5.068744e-02, 6.071723e+03, 2.343331e+05
5.147000e+03, 2.058920e+01, 1.546684e+01, 1.490250e-03, 2.579656e-01, -1.221476e-01, 1.173189e-01, -5.383904e-02, 6.541505e+03, 3.013674e+05
5.148000e+03, 2.205405e+01, 1.639303e+01, 1.506086e-03, -7.130997e-02, -7.325242e-02, -6.627194e-02, -8.244543e-03, 7.810996e+03, 2.705481e+05
5.149000e+03, 2.105295e+01, 1.564543e+01, 1.637726e-03, -7.437415e-02, -1.240746e-02, 1.796061e-02, -2.104336e-01, 6.842455e+03, 3.182049e+05
5.150000e+03, 2.103002e+01, 1.697567e+01, 1.533176e-03, -8.980725e-02, -1.736524e-01, 1.879625e-01, -5.609408e-02, 8.085396e+03, 3.832137e+05
5.151000e+03, 1.727492e+01, 1.704622e+01, 1.642641e-03, 1.785858e-01, 7.656969e-02, -3.463740e-02, -2.085663e-01, 6.678494e+03, 3.310324e+05
5.152000e+03, 1.726042e+01, 1.513135e+01, 1.831459e-03, 1.035570e-02, -3.935241e-02, 3.687094e-02, 1.751101e-01, 5.230777e+03, 2.398577e+05
5.153000e+03, 2.121539e+01, 1.401245e+01, 1.994917e-03, 1.986830e-01, 1.981020e-01, 2.530890e-02, -6.496087e-02, 5.534722e+03, 2.505040e+05
5.154000e+03, 2.323208e+01, 1.556658e+01, 1.011160e-03, -8.994905e-02, -1.421479e-01, 4.453779e-03, -1.772406e-02, 7.477042e+03, 3.137564e+05
5.155000e+03, 2.197208e+01, 1.563203e+01, 1.153546e-03, 4.674537e-02, -1.912913e-01, -2.336071e-01, -7.162768e-02, 7.139870e+03, 3.170453e+05
5.156000e+03, 2.400315e+01, 1.635071e+01, 1.482321e-03, 8.688839e-02, 1.020634e-01, -9.901277e-02, -9.849813e-02, 8.470429e+03, 2.938592e+05
5.157000e+03, 2.294383e+01, 1.500497e+01, 1.538527e-03, 1.250421e-01, 1.182825e-01, -7.163079e-02, -9.672301e-02, 6.851759e+03, 2.765628e+05
5.158000e+03, 1.910327e+01, 1.484925e+01, 1.857602e-03, -2.323480e-02, 1.098370e-02, 1.394290e-02, 3.032485e-02, 5.571447e+03, 2.459795e+05
5.159000e+03, 1.872101e+01, 1.685491e+01, 1.737090e-03, 2.244158e-01, -9.105539e-02, -1.068301e-01, 3.849097e-02, 7.069862e+03, 3.314613e+05
5.160000e+03, 2.011657e+01, 1.692031e+01, 1.690895e-03, -1.289162e-01, 2.181936e-01, -5.084751e-02, 9.791221e-02, 7.676190e+03, 3.687671e+05
5.161000e+03, 1.914156e+01, 1.593671e+01, 1.631117e-03, -1.263381e-01, 1.117783e-01, 2.998769e-02, -8.466084e-02, 6.489795e+03, 3.858551e+05
5.162000e+03, 1.819093e+01, 1.414164e+01, 1.481287e-03, -1.179658e-01, 1.641299e-01, -2.915568e-01, 5.093586e-02, 4.814022e+03, 2.106190e+05
5.163000e+03, 2.412442e+01, 1.698990e+01, 1.506276e-03, 9.416685e-02, -1.489360e-01, 1.270982e-01, -6.755768e-02, 9.283527e+03, 4.094091e+05
5.164000e+03, 1.747757e+01, 1.465486e+01, 1.982076e-03, 6.914676e-03, 1.645976e-02, -6.575216e-02, -8.556273e-02, 4.980340e+03, 2.579448e+05
5.165000e+03, 1.694728e+01, 1.702840e+01, 1.998716e-03, -1.054047e-01, 1.848298e-01, 1.690080e-01, 5.042039e-02, 6.556720e+03, 3.569399e+05
5.166000e+03, 1.928578e+01, 1.452655e+01, 1.778635e-03, 2.915192e-01, 1.284596e-01, 9.317830e-02, 4.160624e-02, 5.383539e+03, 2.306267e+05
5.167000e+03, 2.072508e+01, 1.523097e+01, 1.748268e-03, -2.381521e-01, -9.611551e-02, -2.580024e-02, 1.076340e-01, 6.374326e+03, 2.732071e+05
5.168000e+03, 2.294496e+01, 1.614885e+01, 1.226539e-03, -7.822974e-02, -5.087172e-02, -2.143999e-01, 1.210887e-01, 7.921327e+03, 3.223552e+05
5.169000e+03, 1.762692e+01, 1.723803e+01, 1.361167e-03, -3.543065e-02, 4.830980e-02, 1.981230e-02, 7.341756e-03, 6.986710e+03, 3.551767e+05
5.170000e+03, 2.127260e+01, 1.477027e+01, 1.425117e-03, 3.543523e-02, -1.164290e-01, 7.173394e-02, -7.489389e-02, 6.136334e+03, 2.436497e+05
5.171000e+03, 1.877224e+01, 1.479018e+01, 1.589497e-03, 1.007574e-01, 1.294277e-01, 5.305518e-02, -1.677574e-04, 5.422711e+03, 2.201093e+05
5.172000e+03, 1.887073e+01, 1.407631e+01, 1.208533e-03, 1.383086e-01, 8.922437e-02, 8.199846e-02, 5.864729e-02, 4.930994e+03, 1.856985e+05
5.173000e+03, 2.101810e+01, 1.551590e+01, 1.771985e-03, -1.664713e-01, 3.320627e-01, -6.427948e-02, -1.134187e-01, 6.719842e+03, 3.177496e+05
5.174000e+03, 2.160551e+01, 1.585978e+01, 1.869061e-03, 1.493930e-02, -1.072073e-01, -4.810596e-02, 1.437540e-01, 7.259905e+03, 4.157935e+05
5.175000e+03, 2.312032e+01, 1.618802e+01, 1.040206e-03, 1.230254e-01, -1.035552e-01, 1.092134e-01, 2.490388e-01, 8.014381e+03, 2.842910e+05
5.176000e+03, 2.124428e+01, 1.697678e+01, 1.226982e-03, -8.181896e-03, -2.484572e-01, -1.167199e-01, -4.133402e-02, 8.149301e+03, 3.534912e+05
5.177000e+03, 1.820015e+01, 1.722349e+01, 1.315168e-03, 7.052266e-02, -7.104360e-02, 6.918809e-03, 6.184967e-02, 7.201191e+03, 3.581417e+05
5.178000e+03, 2.069050e+01, 1.706427e+01, 1.419816e-03, 8.073180e-02, -1.145485e-01, -6.890902e-02, 2.935047e-02, 8.037708e+03, 3.815769e+05
5.179000e+03, 1.712373e+01, 1.490532e+01, 1.818129e-03, -1.006191e-01, 8.108760e-02, 2.654486e-01, -5.372796e-02, 5.026776e+03, 2.168264e+05
5.180000e+03, 2.093457e+01, 1.460508e+01, 1.439119e-03, -5.995109e-02, -2.374755e-01, -3.941203e-02, 4.054413e-02, 5.930573e+03, 2.764146e+05
5.181000e+03, 2.064269e+01, 1.665268e+01, 1.020095e-03, 2.592252e-01, 5.988885e-03, -3.596151e-02, 1.409987e-01, 7.610238e+03, 3.211639e+05
5.182000e+03, 1.993705e+01, 1.585448e+01, 1.874422e-03, 1.318085e-01, -1.543169e-01, -7.901045e-02, -2.261341e-01, 6.667614e+03, 3.520165e+05
5.183000e+03, 1.888726e+01, 1.602966e+01, 1.916579e-03, 2.188044e-02, -8.301594e-02, 1.234989e-01, 5.335602e-02, 6.429545e+03, 3.060279e+05
5.184000e+03, 2.313095e+01, 1.698828e+01, 1.908281e-03, 3.935426e-02, -3.818315e-02, -2.459650e-03, 2.193256e-01, 8.902546e+03, 4.126263e+05
5.185000e+03, 1.725457e+01, 1.580318e+01, 1.474369e-03, 6.110739e-02, -1.902679e-01, 6.100562e-02, 9.253860e-03, 5.722062e+03, 2.937273e+05
5.186000e+03, 1.677107e+01, 1.561504e+01, 1.827061e-03, -9.056063e-02, 8.074322e-02, -3.255326e-01, -4.907321e-02, 5.425366e+03, 2.735529e+05
5.187000e+03, 2.115760e+01, 1.684421e+01, 1.882613e-03, -9.714321e-02, 8.399728e-02, 2.894752e-02, 4.164164e-02, 7.998390e+03, 3.760580e+05
5.188000e+03, 2.127958e+01, 1.703210e+01, 1.164276e-03, 1.570580e-01, -7.544431e-02, -2.974629e-03, -7.865668e-02, 8.236497e+03, 3.798613e+05
5.189000e+03, 2.296880e+01, 1.705536e+01, 1.822097e-03, -1.395307e-01, -5.180915e-02, -3.647938e-02, -7.676232e-02, 8.915161e+03, 4.175858e+05
5.190000e+03, 1.820485e+01, 1.676371e+01, 1.125370e-03, -2.947530e-01, 1.620479e-01, -6.409951e-02, -1.386046e-01, 6.790442e+03, 3.000829e+05
5.191000e+03, 1.803521e+01, 1.678096e+01, 1.058614e-03, 9.156644e-02, -6.633050e-02, -6.535536e-02, 1.129961e-01, 6.747996e+03, 3.017055e+05
5.192000e+03, 2.164791e+01, 1.633940e+01, 1.368563e-03, 3.788538e-02, 2.260576e-03, -3.499655e-02, -1.001100e-01, 7.619561e+03, 2.706148e+05
5.193000e+03, 2.074620e+01, 1.564823e+01, 1.229419e-03, -8.441460e-02, 1.131264e-01, -2.243741e-02, 9.443350e-02, 6.748834e+03, 3.166359e+05
5.194000e+03, 2.381724e+01, 1.556372e+01, 1.923208e-03, -5.318186e-02, 7.624163e-02, 8.175819e-02, -1.081106e-01, 7.685090e+03, 3.782576e+05
5.195000e+03, 2.422118e+01, 1.540459e+01, 1.703213e-03, -4.532113e-02, -4.678603e-02, -7.575275e-02, -4.977876e-03, 7.644774e+03, 3.320561e+05
5.196000e+03, 2.156307e+01, 1.386351e+01, 1.835635e-03, 1.462586e-01, 1.737939e-01, -1.609164e-03, 1.403827e-02, 5.462497e+03, 1.880709e+05
5.197000e+03, 2.247223e+01, 1.700686e+01, 1.553848e-03, -5.253439e-02, -1.075661e-01, 8.939892e-02, -1.800654e-03, 8.670370e+03, 3.989302e+05
5.198000e+03, 2.133001e+01, 1.559298e+01, 1.627092e-03, 4.464807e-02, -5.892263e-02, -2.484040e-01, -5.634957e-02, 6.896724e+03, 3.207107e+05
5.199000e+03, 2.204103e+01, 1.530470e+01, 1.845148e-03, 1.311230e-01, 3.180044e-03, 7.807563e-02, 1.109017e-01, 6.866141e+03, 3.126851e+05
5.200000e+03, 2.055925e+01, 1.462885e+01, 1.202932e-03, 7.542874e-02, 7.693533e-02, -3.350899e-02, -9.602294e-02, 5.825808e+03, 2.504457e+05
5.201000e+03, 2.401295e+01, 1.668599e+01, 1.552603e-03, 6.151146e-02, 5.200439e-02, -2.238612e-02, -8.158234e-02, 8.893016e+03, 3.700525e+05
5.202000e+03, 2.196703e+01, 1.695598e+01, 1.235081e-03, 5.731507e-02, 1.292650e-01, 8.904043e-02, -4.760886e-02, 8.426004e+03, 3.848940e+05
5.203000e+03, 2.232586e+01, 1.607871e+01, 1.735183e-03, 1.102246e-02, -1.290208e-02, 3.166746e-02, -5.286416e-02, 7.634356e+03, 3.172718e+05
5.204000e+03, 2.100481e+01, 1.694432e+01, 1.691726e-03, 1.553078e-02, -8.656205e-02, -3.741753e-02, 2.394642e-01, 8.047003e+03, 3.866340e+05
5.205000e+03, 1.815052e+01, 1.674715e+01, 1.291638e-03, -1.264101e-01, 3.114135e-02, -9.229288e-02, -5.458673e-02, 6.751699e+03, 2.972260e+05
5.206000e+03, 1.679914e+01, 1.448705e+01, 1.939016e-03, -3.606368e-02, -1.087436e-01, -1.719290e-01, 1.833452e-01, 4.667883e+03, 2.300639e+05
5.207000e+03, 2.311303e+01, 1.437013e+01, 1.107883e-03, 9.180647e-02, 1.108048e-01, -1.515182e-02, 5.079103e-02, 6.324780e+03, 2.563741e+05
5.208000e+03, 1.799149e+01, 1.578612e+01, 1.687103e-03, -4.555845e-02, -5.439911e-03, -3.966434e-02, 2.059514e-02, 5.953045e+03, 3.014193e+05
5.209000e+03, 2.321731e+01, 1.712867e+01, 1.989377e-03, 2.777634e-02, 2.023984e-02, 6.194822e-02, 8.230730e-02, 9.068840e+03, 4.170070e+05
5.210000e+03, 2.332153e+01, 1.560269e+01, 1.618492e-03, -9.725035e-02, 2.119982e-01, -7.014155e-02, -5.209376e-02, 7.555152e+03, 3.627540e+05
5.211000e+03, 2.332304e+01, 1.539791e+01, 1.478905e-03, 1.681493e-02, 4.720037e-02, 1.385678e-01, 8.831698e-02, 7.342987e+03, 3.189801e+05
5.212000e+03, 2.265666e+01, 1.402736e+01, 1.052912e-03, -1.372011e-01, 6.161234e-02, -5.397320e-02, 1.496298e-02, 5.905251e+03, 2.285559e+05
5.213000e+03, 1.836275e+01, 1.624983e+01, 1.479520e-03, 5.647311e-02, -6.834667e-02, -1.909433e-01, 1.807212e-01, 6.421755e+03, 3.014505e+05
5.214000e+03, 2.224546e+01, 1.582020e+01, 1.814923e-03, 2.618705e-01, -1.055554e-01, -7.309800e-02, -9.063430e-02, 7.437804e+03, 4.217952e+05
5.215000e+03, 2.402445e+01, 1.707308e+01, 1.400010e-03, -1.355924e-01, 1.899619e-01, 1.231815e-02, 1.070615e-01, 9.327221e+03, 4.068194e+05
5.216000e+03, 2.171781e+01, 1.462031e+01, 1.346297e-03, 1.144688e-01, 8.236458e-02, 6.485958e-02, 1.207642e-01, 6.134066e+03, 2.301728e+05
5.217000e+03, 2.362475e+01, 1.551727e+01, 1.133099e-03, 1.586756e-02, -4.172486e-02, 6.393481e-02, -6.874310e-02, 7.554323e+03, 3.233133e+05
5.218000e+03, 1.788020e+01, 1.602334e+01, 1.486597e-03, -3.722696e-02, -1.778095e-02, -7.470232e-02, 8.658649e-03, 6.120803e+03, 3.535396e+05
5.219000e+03, 1.828855e+01, 1.371152e+01, 1.717908e-03, -5.187865e-02, -8.409360e-02, -3.034676e-02, -2.553762e-02, 4.510828e+03, 1.665844e+05
5.220000e+03, 1.923831e+01, 1.494540e+01, 1.323978e-03, -1.450335e-01, -8.764710e-02, 1.456184e-01, -2.126962e-02, 5.673890e+03, 2.216216e+05
5.221000e+03, 2.125024e+01, 1.418462e+01, 1.139070e-03, -2.566438e-01, -6.513154e-02, -4.903925e-02, 2.282711e-01, 5.657569e+03, 2.221921e+05
5.222000e+03, 2.012807e+01, 1.450694e+01, 1.953136e-03, -7.118532e-02, 6.102413e-02, 1.500899e-01, -6.768590e-02, 5.614453e+03, 2.571050e+05
5.223000e+03, 2.378173e+01, 1.661604e+01, 1.952269e-03, 8.862543e-02, 3.151289e-01, 9.854472e-02, -1.796685e-01, 8.742595e+03, 3.885863e+05
5.224000e+03, 1.726710e+01, 1.728508e+01, 1.528383e-03, -1.090495e-01, 6.885115e-02, 3.284253e-02, 7.612234e-02, 6.878278e+03, 3.545640e+05
5.225000e+03, 2.130173e+01, 1.668059e+01, 1.958081e-03, -4.158518e-02, -8.613241e-04, -2.300937e-01, -2.261089e-02, 7.859173e+03, 3.360240e+05
5.226000e+03, 1.696800e+01, 1.374204e+01, 1.470080e-03, 6.837174e-02, -4.483517e-02, 1.494727e-03, 9.800393e-02, 4.201920e+03, 1.524319e+05
5.227000e+03, 2.096335e+01, 1.677686e+01, 1.570330e-03, 1.011376e-01, -1.045187e-01, -1.312081e-01, 6.735527e-02, 7.843521e+03, 3.429956e+05
5.228000e+03, 2.331692e+01, 1.569350e+01, 1.854146e-03, -1.807169e-03, 8.224357e-02, 2.700615e-02, 8.822915e-02, 7.672671e+03, 4.237456e+05
5.229000e+03, 1.957577e+01, 1.591099e+01, 1.405412e-03, -2.149665e-01, -7.961063e-02, 4.761620e-02, -5.861143e-02, 6.607787e+03, 3.596782e+05
5.230000e+03, 1.845216e+01, 1.523361e+01, 1.835204e-03, -2.559592e-02, 3.206872e-02, -8.302788e-02, 2.489368e-02, 5.674871e+03, 2.601215e+05
5.231000e+03, 1.638722e+01, 1.530578e+01, 1.616842e-03, -7.214187e-02, -7.404652e-02, -3.052803e-02, -1.198652e-01, 5.080567e+03, 2.394334e+05
5.232000e+03, 1.695911e+01, 1.729243e+01, 1.557632e-03, -3.592124e-02, -1.047597e-01, 1.121922e-01, 9.859411e-02, 6.758156e+03, 3.484950e+05
5.233000e+03, 2.416588e+01, 1.702004e+01, 1.676033e-03, -6.468556e-02, -1.809912e-01, -4.180062e-04, -2.217207e-02, 9.339512e+03, 4.204084e+05
5.234000e+03, 2.250157e+01, 1.615837e+01, 1.156689e-03, 1.442385e-01, -1.040289e-01, -1.132483e-02, -8.436469e-02, 7.767143e+03, 3.019318e+05
5.235000e+03, 1.968961e+01, 1.496301e+01, 1.647826e-03, 5.866450e-02, 2.170223e-01, 2.126640e-02, 1.919212e-01, 5.844161e+03, 2.530041e+05
5.236000e+03, 1.909125e+01, 1.671578e+01, 1.769106e-03, 2.091919e-01, 5.214872e-02, 2.209915e-02, 4.306058e-02, 7.091806e+03, 3.300068e+05
5.237000e+03, 1.889855e+01, 1.521797e+01, 1.749322e-03, -8.402873e-02, -1.883055e-02, -1.526697e-01, -6.731443e-03, 5.793385e+03, 2.560476e+05
5.238000e+03, 1.791222e+01, 1.695061e+01, 1.462936e-03, -6.615664e-02, 4.459172e-02, 1.857327e-01, 2.365212e-02, 6.865459e+03, 3.482233e+05
5.239000e+03, 1.817757e+01, 1.417407e+01, 1.897351e-03, -6.866945e-02, 4.848662e-02, 6.267190e-02, 4.897250e-02, 4.836012e+03, 2.193420e+05
5.240000e+03, 1.630692e+01, 1.442713e+01, 1.302724e-03, 1.707244e-03, 1.455579e-01, 7.831782e-03, -4.430260e-02, 4.500437e+03, 2.263672e+05
5.241000e+03, 2.020404e+01, 1.637223e+01, 1.468114e-03, -1.613701e-01, 2.175090e-03, 9.848874e-02, -7.260781e-02, 7.145100e+03, 2.623022e+05
5.242000e+03, 1.645919e+01, 1.529734e+01, 1.143813e-03, -1.240146e-02, -9.290785e-03, 8.442633e-02, 1.195230e-01, 5.107423e+03, 2.387904e+05
5.243000e+03, 1.906042e+01, 1.651807e+01, 1.267185e-03, 1.522077e-01, 2.716075e-02, 8.512071e-02, 6.072233e-03, 6.900610e+03, 2.975040e+05
5.244000e+03, 2.210869e+01, 1.372500e+01, 1.750094e-03, -2.714660e-01, 1.589174e-01, -8.564284e-02, 2.735067e-01, 5.485315e+03, 1.832272e+05
5.245000e+03, 1.725014e+01, 1.510964e+01, 1.029677e-03, 6.382202e-02, 1.573689e-01, -5.130938e-02, -4.486341e-02, 5.214891e+03, 2.317711e+05
5.246000e+03, 2.384713e+01, 1.421143e+01, 1.833438e-03, 7.749911e-02, 3.753031e-02, -2.598898e-02, -1.502804e-01, 6.394787e+03, 2.721391e+05
5.247000e+03, 2.086897e+01, 1.524664e+01, 1.759391e-03, -1.576954e-01, -7.969802e-03, -8.121931e-02, 1.646397e-01, 6.434937e+03, 2.780564e+05
5.248000e+03, 1.735010e+01, 1.491271e+01, 1.622009e-03, 1.661219e-01, -1.573093e-01, -1.484368e-01, 1.155682e-02, 5.109122e+03, 2.526027e+05
5.249000e+03, 2.193693e+01, 1.506174e+01, 1.510601e-03, 1.065890e-01, -8.808940e-02, 1.154395e-01, -8.078222e-02, 6.603416e+03, 2.720301e+05
5.250000e+03, 1.803244e+01, 1.672426e+01, 1.312535e-03, 2.686397e-01, 6.330126e-02, -1.472820e-01, 8.392436e-03, 6.691296e+03, 2.990629e+05
5.251000e+03, 1.809567e+01, 1.693230e+01, 1.181181e-03, 1.413441e-01, -1.071434e-01, -1.300215e-01, 9.728424e-03, 6.896497e+03, 3.145086e+05
5.252000e+03, 1.972876e+01, 1.438149e+01, 1.189462e-03, 1.365545e-01, 8.322624e-02, -8.975746e-02, -1.845526e-01, 5.416172e+03, 2.512888e+05
5.253000e+03, 1.958925e+01, 1.451570e+01, 1.581647e-03, -6.337527e-02, -8.832820e-02, -1.137916e-01, -2.764552e-02, 5.464427e+03, 2.431464e+05
5.254000e+03, 1.844884e+01, 1.379003e+01, 1.110486e-03, -2.006584e-01, 7.307863e-02, 2.154070e-01, -4.597671e-02, 4.608934e+03, 1.577631e+05
5.255000e+03, 1.957391e+01, 1.473236e+01, 1.452749e-03, -3.462595e-02, -9.334429e-02, 3.934831e-04, -5.590066e-02, 5.629380e+03, 2.599707e+05
5.256000e+03, 2.099609e+01, 1.375341e+01, 1.678810e-03, 1.153890e-01, 7.158148e-02, -1.049547e-01, 1.118828e-02, 5.252689e+03, 2.015834e+05
5.257000e+03, 1.833280e+01, 1.610093e+01, 1.712326e-03, 7.237673e-02, 9.973987e-02, -5.685159e-02, -2.737061e-02, 6.317620e+03, 3.357108e+05
5.258000e+03, 1.789266e+01, 1.577891e+01, 1.451456e-03, 2.544094e-02, -1.843668e-01, 2.184575e-02, -3.783351e-02, 5.915171e+03, 2.940863e+05
5.259000e+03, 2.052287e+01, 1.483389e+01, 1.437558e-03, 3.128213e-02, 6.405804e-03, -4.943019e-02, -9.682871e-02, 5.969291e+03, 2.413316e+05
